,True Values,Content
1282,fake,sa si sa na pambabastos sa ni bayani na pala kasi ay kasama sa na na nina robin
1283,real,kalaboso si jake obrero matapos nito saksakin insidente sa talisay city ayon sa ulat news daw nang bigyan ina daw sana pera sigarilyo base sa ilang impormasyon sangkot din daw si jake sa kalakalan bente ako sigarilyo nga pera jake na dumating na ko pang anak pumigil ni ina nasugatan naman kapatid nang tangkain nito na awatin kaguluhan ko na na sin ako tapos ako tumakbo talaga ako palayo pa rin ako ko mama ko ko ma kasi ka ni buo na loob kaanak ni jake na ayon sa ni jake puro perwisyo daw dala sa pamilya ko talaga kasi na nagdadala talaga gulo sa pamilya ni source news
1284,real,sa ni dating para sa pambato oposisyon na otso sa administrasyon ayon kay iboto daw kandidato government kung masaya raw sa pagmumura pananakot happy ka ba sa mamili ka na kung sa sa institusyon sa pangangamba kung happy ka eh di paramihin mo pa angkan kung ka happy eh maghanap solusyon sa akin otso ay bahagi solusyon na ni ayon kay daw ay may balanse daw sa gobyerno may thesis may baka mungkahi synthesis e na yata natin lang nang tama tama boses sa representante dagdag pa ni source
1285,fake,matapos manguna sa statistical din center boto media na liga gayundin vote para mahigpit na si forward
1286,fake,pormal na sa outright berth rain shine sa sa barangay san sa penultimate day elimination round cup sa smart coliseum kasalo sa kasalukuyan san beer sa liderato na tangan sa gin upang masiguro sa semifinal round
1287,real,scam alert security exchange commission sec sa kapa na investment scam babala na rin sec patuloy kasabay naman nito si city mayor inday sara sa paggamit umano miyembro grupo sa sa miyembro na sumali rin tao na wag sa na din sa babala sec ayon sa rehistro kapa foundation ay business kung ay mamimigay interest sinabi ni mayor na na husto babala sec sa grupo para na taong pati kampo ay na din na ipinagbabawal pagsali sa kapa sa si city police office director na babala muna gawin rin na halata naman daw na scam kapa mas maingat sa pagsali publiko source
1288,real,ni congressman ni sa japan na kasama kaalyado kaibigan nito ayon sa daw na uri base sa pahayag ni daw social media post na delegation na ay daw opisyal gobyerno naman daw sa aktibidad sa japan social media allies administration clear official business also part delegation public funds could used shoulder could considered corruption ni ni palasyo pagsama sa working visit presidente sa japan pa ni na daw gobyerno kaban bayan sa na nga kaban bayan pati ba naman sa victory party sagot pa ay buwis naman na opisyal ay marangya pamumuhay naman sana angal pa ni lang ay sinabi ni ambassador japan laurel v na opisyal na sa biyahe ni sa japan ay sa pambato administrasyon senatorial pahayag na ni laurel ay nina executive secretary presidential balita naman po na billion sa working visit ni sa japan lagpas na para sa kababayan natin source inquirer
1289,fake,sinabi ni commissioner kim na tax agency ay team para sa internal revenue system matapos deadline
1290,real,kahapon ay na national police larawan pagkakakilanlan sa malagim na pagpaslang sa mukha grade student church collector na si lee ayon sa pangalan daw salarin ay pa lang ay may na pala impormasyon sa ayon sa ulat si kapatid nito na sina ay dati miyembro new people army miyembro kulto din daw magkakapatid sa pang kaso pamamaslang sa mukha ay patay mukha na si daw operasyon magkakapatid sa barangay napatay kapatid ni sa operation ayon kay city director pa kaso pamamaslang may pending arrest warrant magkakapatid na kay ay ni na rin presidente pagtugis sa salarin panoorin kaugnay na ulat source
1291,real,sumuko na sa pulisya driver sangkot sa hit run incident na babae sa pasig city sa viral video na motorsiklo biktima highway nang sagiin sa likuran kotse biktima tumakas palayo sasakyan naman na si russel king presidente general manager batay sa ulat si sa pasig city police headquarters para sumuko matapos mabangga partner na sina mark highway sakay motorsiklo giit ni na pang mabuti kung nga sa na video hit run incident aniya na partner din lasing lango sa na gabi na mangyari insidente kasabay nito humingi tawad si sa biktima gastos sa ospital pagpapalibing sa babae samantala sinabi ni pasig city police chief gapas na sa inquest si para na kaso reckless imprudence resulting homicide damage property physical injury na sa aksyon sa tanghali viral video kaanak biktima sa action page channel ay reward si sa mang impormasyon sa salarin
1292,fake,magkakapatid sina si naman ay ni ka na sa probinsiya biyudo na maysakit si ka araw anak nakakatawa kasi luha entertainment press ay rin pala tulo luha nina ama na nga raw ladies sorry ha everything umiyak kasi sa soap na talaga sa character kuwento ni ako talaga nga sa akin tatay ko masaya ako ko soap gift giver papa ko po ay po sa akin tinanggap ko po ako naman ko rin umiyak kasi papa naman away sister away naman ni project really reason ko nga kung ako lang buntis ako pasensiya na po ha kasi dear heart fact do gave birth telling nga production kasi buntis nga ako ko na na taon wala na project me much pain still losing papa kasi everyday lang natin na lang magulang natin kasi busy sa pamilya sa gawin para sa natin project came along parang siguro papa way telling me na know miss something like project mark heart family whether lost someone lose someone fact miss somebody point life eh kang wala sakit na sina pang pamilya sina na panay punas mata kung anak ba kung may pagsisisi ba wala na ama po ba ay workshop tanong ni ako kasi lang nang maulila sa ama imagine really working kasi mama me work work papa path na muna ako ha tigil muna ako papa two bago ako nawala si papa actually aneurysm sa akin kasi ako may kuwento malapit talaga sa puso ko siyempre sa artista mas gusto ko po na maibigay ko ko lang daughter lang enough akala ko kasi dami oras akala ko oras ko lang ako tumawag ako lang naman laking pasalamat ko kasi sa eksena bago ko whatever always silent corner kay papa want know do make do ba sa akin sa akin wala na buhay na buhay sa akin na kuwento aktres madamdamin relasyon ni sa ama buwan lang ako kasi open book naman relationship ko sa dad ko regret ko na three ni lord sa buhay ko pahayag aktres na bonding tatay ko ulit regret ko kuwestiyon ko nga siguro pagkakaiba ko personality sa kung kailan na doon pa si papa ni na pagtulo luha saka papa ko naman namatay sa sakit eh namatay papa ko pelikula ko sa cinema one movie papa ko sa eksena sa movie five sa hospital pakiramdam ko pala ako tatay ko akala ko kasi bata sa pamilya na may anak kasi di ba dati uso matinee idol ka wala kang anak nga apelyido kasi nga tatay ko malaman na pamilya maganda relationship na ko magiging anak ako kasi mahal ko tatay ko kasi naman sa itsura pa lang halata naman na bunga female version ako ako tatay ko nga tatay ko pelikula ko feeling ko kasalanan ko pa na namatay tatay ko bitbit ko sa akin giver sa pagsasalita nang huminga sa iyak ko sa papa kasi sandali na baka death ko naman tawanan sa ni
1293,fake,teaser quantum ni para sa official entry na please starring last august first teaser nito na agad sa social media pagdating oktubre viral na
1294,fake,batay sa committee report region ay lalawigan oriental occidental kabilang siyudad ay kapalit orihinal na na ni
1295,real,ni news program host reaksyon umano gobyerno matapos lumantad kamakailan lang si peter upang pasinungalingan nauna paratang sa kaanak na tao kay bahagi ay sa video series na may pamagat na list sa serye kaanak ni sa kalakalan ilang araw nakalipas ay lumantad sa publiko si upang na si alyas paratang sa ni presidente matapos ay lumitaw si paninira na sinabi sa pamilya pangulo ayon kay alyas si senador ilang personalidad sa liberal party may pakana daw video para lumakas ilang otso na makapasok sa senado din daw milyon para tumulong sa ayon kay tila may double standard na sa isyu ni pag daw ay kampo ni presidente kasinungalingan si pag kay paratang totoo daw ni clan liar liberal party telling truth fair rule law ni sa column sa inquirer government story hook line sinker ready investigate liberal party since credible pa ni akusasyon ni sa gobyerno ay tila sa na pahayag ni presidential na sinabi tagapagsalita palasyo na kay alyas daw maglabas ebidensiya sa bago paratang lawyer do believe person substantiate claim submit proof pa ni halal na senador ni presidente na si former chief bato rosa ay rin kay alyas ko na paniwalaan ninyo si kasi ako ay credibility tao na yan pa ni ni na may double standard gobyerno source inquirer
1296,real,halos na nga sa sa paglalaro naman na uri na na patunay nito paglahok sa ilang sa darating na southeast na sa medal sports naman tanong handa na ba department education na isama sa pambansa ayon sa panayam news ni pambansa undersecretary na wala pang sa opisyal palaro board sa posibilidad na paglahok sa mobile sa aniya mas pinili isagawa taon na rin sa hiling ni secretary secretary include regular pambansa sports maybe next year sports sports longer part regular sports cultural heritage cherish indeed cultural treasure saad ni umano palaro board na nakapagpapalakas sa motor physical manlalaro positive negative important balance important us holistic development lifelong ani pa man pinto para sa nais maigi makuha manlalaro samantala patuloy naman sa pagsasagawa pambansa lalo sa isport ay na teknolohiya sa teknolohiya sa tulong na rin sports commission yes technology technological strict comes compliance international paliwanag ni equipment use pambansa like swimming dagdag pa nito pambansa ay sa city may
1297,fake,sa si sa na pambabastos sa ni bayani na pala kasi ay kasama sa na na nina robin
1298,fake,katanungan sa insidente kasagutan na sa loob buwan opisyal uri imbestigasyon samantala sa sa senado sa kamara de gawin ay alamin kung talaga sinabi na miyembro force upang tugisin na na sa terorismo sa liblib na teritoryo nang abiso sa armed na matagal nang sa lugar may pabuya na para sa sinabi na koordinasyon sa sa paglabag sa kasunduan nito sa gobyerno kung totoo man ayon kay alan peter sapat ba na dahilan upang na pulis si sa miyembro senate na sa senado iniurong sa utos ni department interior local government secretary mar ay bumuo board inquiry upang suriin insidente nito kung operasyon na na sumuway sa kasunduan gobyerno sa tingnan din nito kakapusan paghahanda pulis na ay lang metro manila na sa teritoryo isyu kawalan kontrol sa hanay na sa pagpaslang operasyon sa umpisa pa lang pati na milyon malalaman ba board inquiry may ilang sa liwanag
1299,real,sa video paghamak customer sa crew sa video kung nito pagkain din sa video pagmamalaki nito na daw sa ayon sa post viral video page pumila daw sa counter lalaki na cashier na lang daw sa hiya crew sa customer ko yang style ha coming kumilos pagkain ko pagkain ko lalaki sa video na ay umabot na sa mahigit video na rin mahigit sa na rin million basahin sa opinyon kababayan natin sa lalaki yabang mo hayop ka mag akala mo peste yang pagmumukha mo mo pa ugali mo mukha mangkukulam tukmol na yan parang ahon sa libingan boses mo sana nang na sili bunganga di ako sa policy nang customer na customer always right lomboy bakla p ugali one care crew ka galing ka san bansa rin bastos yan eh akala mo hari lagyan mo lason pagkain tampalin sili pagmumukha source viral video
1300,fake,natin bugso turista na trapiko sa loob labas siyudad opisyal pulisya ay sa dami turista puno na hotel transient iba ay sa parke na gabi bago pa kuwento ni de leon
1301,fake,leading man na leading man dating mo sa pelikula wika ni kay istorya two heartbroken thing tadhana na sa tunay na buhay ay ni dahilan upang mapabayaan noon acting career salamat na aktor daw sa taong may payo si sa kabataan kasawian sa burahin mo magsimula kang panibago thing tadhana limited screening kalahok cinema one film festival last sa sa select wala nang dahilan para obra ni na kritiko
1302,real,final exit ba exit entry employer importante na malaman bago umuwi ay na status type visa ministry interior
1303,fake,matapos masangkot sa hacking scandal sa golden naman ay bulutong si aktres na kanselahin pagdalo sa unbroken clear honest missing unbroken next days found last night pahayag ni sa video universal home itching missing everyone ca believe film much me ca believe life send everyone love hope everything goes well
1304,fake,sala ni city judge na mosyon na kampo kabilang arraignment ni ayon kay harry roque abogado pamilya kampo sa mosyon na may kaugnayan sa usapin ni kung media coverage ni roque na karapatan publiko na malaman kaganapan sa sa kaso live coverage sa massacre case na nililitis ilang miyembro pamilya din sa mosyon na ni roque na ilipat si sa regular na piitan ay sa pa sa pagpatay sa
1305,fake,ako sa tagumpay ni manny halos na yata ay sa kamao si boxer na mukha si manny sa na taon ani na undefeated pabagsakin si manny sa isip ko baka nalalaman nito mas angkop yata na ako kay manny si manny tapang natalo daw ni protege ni roach na si sana matuloy ni manny kay mapatulog kamao nang ni
1306,real,lumaban po kayo sake daughter university lecturer na si wife ni na si ma na maghain reklamo sa sa para ibunyag kung nasa propaganda video kung menor de edad na si kitty sa suggest file case us versus concerning account list ni account ay responsable sa video sa administrasyon matapos maglabas paninira kay presidential son paolo naman sa kalakaran menor de edad anak ni na si kitty minor defamed false malicious video daughter drug money ani video account ay na pangulo matapos pirma sa video na rin alkalde pirma sa video source datu
1307,fake,sa report ni police chief ariel red napatay na si barangay naman ay si biktima na pamangkin biktima
1308,real,sa post department transportation mabilis na sa international airport ayon sa administration paliparan daw base umano sa official record proyekto ay pa lang umano sa paliparan sa kalagayan paliparan umano ni secretary na sa airport international airport ay na sa na sa bansa milyon pasahero taon passenger terminal building paliparan ay malawak pa raw boarding baggage handling system rin ahensiya environmentally sustainable structure technology international airport sa bansa bida environmentally sustainable structure technology sa gawa sa solar bubong passenger terminal building electrical gusali ring magamit waste water sa airport ibalik sa kalikasan pasado sa pamantayan solid waste disposal system system paliparan panoorin ilang pa paliparan kababayan naman natin ay agad sa liberal party ni dating na madalas ay grab mabilis na administration ayon sa kababayan natin kung sa government malamang ay pa rin proyekto angkinin yellow credit sa source
1309,fake,lumiham sa manufacturer upang pakiusapan na magpatupad price rollback sa produkto upang makinabang naman mamimili sa epekto presyo petrolyo
1310,fake,ayon sa report antipolo city police kay police provincial office director senior biktima ay si sing king deep may asawa nakatira sa sa antipolo city
1311,real,ni sa piso sa kaban bayan sa sa sa national budget ni senador kasabay pagpuri sa desisyon pangulo ayon kay paninindigan pangulo kaakibat panalo para sa buwis giit senador sa nito pork commission katumbas na sa buwis ganito rin posisyon ni senate president aniya pangulo ay tagumpay sa pangulo illegal realignment na ilang
1312,real,matapos ni senador sa oposisyon na pahayag outgoing senator sa social media account ayon kay ay daw stupid blind enlightened ni rin pagkakataon na banatan administration ayon sa dating rebelde daw ni nito publiko para sa puwesto master propagandist unfortunately us allies well aware dynamics policy constantly distorted information information flow deceive manipulate general public mayor city almost three propaganda game essential element hold power angal pa ni
1313,real,na magsasaka lupain upang irrigation system sa barangay north ni sa kapuwa magsasaka bahagi lupain para project department agriculture da sa lugar kasabay project sa mamamayan ay ahensiya ni tingnan si tatay parte lupa para tayuan solar panel bomba humingi pumayag agad nang reklamo premyuhan ko ni tatay pahayag ni da secretary manny ni na may kalakip na gantimpala kabutihan ni kay da region executive director na sa pamilya ni farm tractor na million ni farming equipment sa magsasaka sa kita pamilya reward people like generously dagdag ni ay sa project da na may na higupin tubig sa river para sa irigasyon sa sakahan layunin proyekto na produksyon palay mais sa sakahan sa lugar na supply pagkain sa bansa ayon sa paliwanag ni sa barangay ay sa magsasaka silang nang beses sa loob taon nang sa sako bigas ektarya samantala rin si na million loan fund para sa barangay sa agricultural credit policy council sa mabuti opisyal barangay
1314,fake,ayon sa ulat ni silva sa pagharap sa athletic commission buwan wala pang tiyak na petsa para tulungan magpagaling pagtatangka na magkaroon bentahe sa kalaban si silva ay nasa temporary suspension na athletic commission matapos para sa sa drug test ay para sa sa drug test test ay din resulta para sa na madalas para sa sleep deprivation ay si silva ay ilahad sa medical questionnaire
1315,real,matapos umugong balita kaugnay resulta department science technology kung umano sa suka artipisyal na synthetic acetic acid department agriculture da paglulunsad natural vinegar production program sa darating na sa programa sa panig bansa da katuwang coconut authority upang magturo sa publiko sa magsasaka ligtas na suka kasabay nito araw din na workshop sa agricultural training institute ati sa city ayon kay agriculture secretary manny magiging programa para sa kababayan magsasaka na kita kundi pati na rin sa sa nito ay na mamimili na synthetic acetic acid da go country kung papaano suka sa paggamit tubig niyog kung kinakailangan special equipment pati bottling ay para magsasaka niyog ay sa sukat na natin sa palengke ay wala nang na suka na galing sa niyog saad ni nauna nang sinabi department health na wala ipangamba publiko sa paggamit may acetic acid na sa merkado mababa umano makasasama sa kalusugan kung taas pa rin kumbinsido si umano kaagad sa publiko patuloy na food authority sa nuclear research institute upang resulta nauna na sa ilang produkto suka na synthetic acetic acid source news television secretary manny page
1316,real,sa pagkakataon humingi patawad catholic conference sa biktima hanay partikular na kaso sexual abuse sa kabataan bow shame beg forgiveness continue say sorry beg forgiveness lord hurt wrongdoing done ani president archbishop kasabay na si pope ay rin ilang pari naman na patuloy silang hakbang upang suliranin hanay kaisa aniya sa paglaban sa lipunan sa batas na sangkot pa ay pari mataas pang opisyal do broad statement stop concrete do carefully bring justice ani din ni na matakot sa opisyal simbahan sa awtoridad kung do afraid young people do afraid go go open unburden hurting situation sure would listen ready ask forgiveness forgiveness power healing grace coming lord saad ni na kaso sexual abuse sa kabataan madalas na ni sa alagad simbahan ay sa pari
1317,real,ni si vice president nang dumalo magkita sa graduation ceremony military academy class sa fort pilar city pagkikita nang masangkot si sa pagpapabagsak sa matalo oposisyon sa sa simula talumpati may banat pangulo kay na nito vice president maria ma noon ma ka sa akin na ha pangulo na sa audience talumpati pangulo sa nakangiti nang si nauna rito ni peter alyas na oposisyon na ni liberal party na ni may pakana sa black propaganda video para sa puwesto pangulo
1318,real,si senadora sa pahayag ni presidential daughter city mayor sara sa ni si public attorney office chief na sa sa epekto umano chief sa measles vaccination program gobyerno nang sa pahayag ni kay opinyon si mayor sara sa social media account sa senadora ayon sa alkalde si puro sablay daw ni ayon kay mayor sara lang daw chief trabaho nito parati daw ulo senadora sa nito din ni sara human advocate ni wala ka sinabi na tama sablay chief job indigent want sue eroded confidence easily verify talk people instead head inside behind time innocent wala ka human angle ni mayor sara sa account naman si pahayag sa sinabi ni mayor sara ayon sa senadora track record daw legislative track record ni din daw nakasuksok ulo sa sa banat daw alkalde ay nalalaman na tama daw sa banat nalalaman natin na tama ni pardon one head ass angal pa ni source
1319,real,matapang na broadcaster na si ben na banatan tweet songbird na si patungkol sa pahayag ni department foreign secretary na may kinalaman sa ilang sa shoal ayon kay secretary going history clam defender complaint looking food one goes war maybe happen food pay like fish market ni sa twitter si secretary sa pagpapabaya umano nito sa na taklobo giant sa shoal akala ko pa naman matalino ka ako ay tao na may people territory taking food karagatan sumagot naman si secretary kay problem ay po natin depensa kalihim na raw teritoryo exclusive economic zone idea really let country go war lose useful economic partner environmental world care nothing care people country dagdag kalihim sa live ni ben mensahe ko sa next time open mouth think make sure na may laman utak mo mo balwarte kaalaman mo itago mo na lang gawin mo na lang kung ka manumbalik sa publiko na kilala ka pa songbird bang si kumanta entertainer na trying pull question comes college do even know subject political science statement si me something na sa isyu na wala naman din ni si vice president sa umano nito sa artista na magsalita sa isyu talk please do encourage expert field mong hikayatin na pipit laos na kasi lang career iyan media para mapansin ani watch feeling mas matalino kay
1320,fake,si sa pagtutulak drug operation sa sa lungsod kay sachet na marked money na ayon sa pulisya bago ay muna sa pulis sa operasyon ring pulis
1321,fake,pa rin sa ni sa panulat kasama si magiging patok entry na sa metro manila film festival kasama ni pa sa haligi horror genre star cinema si kris sa sa na si master storyteller na si rin certified modern horror sukob healing iba lumikha sa queen media queen sa success din si kris entry nito panakot si sa ay kaluluwa tumingin ni joy kris ay may kapalit na buhay nang ay miyembro pamilya para sumpa pagkaraan taon may bago nang sa si silang putulin na pangyayari sa buhay ni coco martin sa horror film karakter ni sa tambalan queen media doble saya doble doble din kilabot doble suwerte kamalasan mang mangahas na tumanggap na sa higit sa magiging na rin si
1322,real,city sa norte na non sa siyudad mamamahayag na si ayon sa report city siyudad upang ituring na persona non undesirable person si sa ni sa sa siyudad ay bumisita si kasama dating city mayor na tumatakbo mayor upang group na magsalita nang pahayag mas kung maliitin ni lugar ayon sa open letter na si nasaktan mamamayan city sa pahayag ni kabilang sa sinabi ni ay retorikal na tanong nito na ka ba city na one bank ni na may na bangko sa siyudad ka ba marunong kumain pa umano ni sinabi rin umano ni na raw siyudad wala naman sa liham na siyudad ay sa kultural nito sa commercial industrial
1323,real,sa social media umano panggagaya kinatawan na si sa na miss intercontinental pageant sa ni miss universe gray na lava walk sa twitter na sa paglalakad ni miss na parang lava walk ni bukod kay miss din pagkopya umano sa volcano gown ni miss naman na labis hinahangaan inspirasyon si miss universe gray naman reaksyon everyone like gray hair stance influence do gray walk never perfect without walking think even hand gesture miss copied gray indeed queen yet ca copy original one lava walk gray kayo na may originality hala gawa kayo pageant ba naman hayaan na lang toxic patunay na aspiring beauty pageant sa kundi sa mundo kay naman sa na pageant edition miss intercontinental ay sa mall arena sa metro manila ni miss intercontinental salas na si host sa pageant na pinili japan na venue pageant abala japan sa paghahanda para sa summer twitter post
1324,real,watch pagtanggal burak sa manila bay na na araw sa manila bay upang matanggal burak basura sa tubig aktibidad ay department public works gumamit ahensiya amphibious excavator layon na malaman kung akma ba sa burak para sa sa rin malaman ahensiya kung may kuryente materyal sa tubig pansamantala gobyerno ilang sa may sidewalk para sa maneuverability excavator basahin reaksyon tugon ilang sa pamahalaan sa manila bay na nang administrasyon burak tayong tanggalin din burak na dumihan bansa agad sa inodoro ni smoking lang ba ni manood ka gusto mo ko yang gilagid ngipin mong puro bagang sa burak ni president value nature value natural whether province manila best president ever president far ni yan tunay na may malasakit sa bayan iba na malasakit kono pakialam sa bayan sa iboto pa otso deretso sa inodoro para sa pa ni ni source
1325,fake,sa sa chain pagkain food rin vending sa dahilan pagdaragdag timbang sa nasa kayo ay maiiwasan na sa cafeteria pa naman oras pagkain rin maiwasan na subukan vending upang food sa pagkain na ay mataas salat sa pagsakay sa elevator
1326,fake,sa taong relasyon ni paul ay ni sakripisyo wagas na pagmamahal na sa binata ni paul future may hinampo kay na sa nito sa buhay ay palagi nasa hulihan sa susi sa relasyon malawak na na sentro buhay gaano si gusto pakasalan ina anak ko woman want spend rest life biggest blessing ni paul
1327,real,ni public attorney office chief na magiging abogado pahayag ni matapos personal na bumisita sa burol ni lee sa city sa ayon kay sa awtoridad sa kaso sa iba pang local government na imbestigasyon sa krimen layunin aniya na makamtan hustisya na patuloy nagdadalamhati sa brutal na pagpaslang kay sa kay bumisita rin si volunteer crime corruption chairman upang malaman kung rin sa kaso samantala sa city si primary na sa humalay pumatay kay nahuli si sa arrest warrant national bureau area police office city
1328,fake,kay na agad na pirmahan expanded maternity leave social security system gaya kongreso ayon kay de dumaan sa pagsusuri panukala na mas mabigat umano sa ilang bulong kay biglang pangulo ilang bulong panukala na kontra sa hiling manggagawa sign ani de sinabi ni de na gamitin na upang benepisyo miyembro nito ay taasan pa sa suweldo instead floating cost find ways plug improving collection rate dispose costly idle assets pagkaitan buntis sa mintis tanong ni de naman si na gastos nito sa expanded maternity benefit sa bilyon upang makumbinsi pangulo na panukala tandaan natin na ay minimum wage mababa lang talaga salary credit bukod sa less percent lang talaga maternity leave sa kasalukuyan ani sa expanded maternity araw maternity leave sa araw president bill expect loud outrage long passage expanded maternity leave dagdag pa ni
1329,real,na atang pa sa paninira kalaban gobyerno kamakailan lang ay video na may list sa video si presidential son dating city vice mayor paolo na principal umano sa kalakaran video expose ay agad ni pirma sa video ayon kay paolo si senador daw nasa video na kaso sa senador sa pangulo sa ikalawa video na menor de edad na anak ni presidente kay na si kitty pa sa kasinungalingan sinabi sa video ay wala daw napatay na drug lord sa administration bintang na ay agad university lecturer na si sa video wala raw ni big drug lord ni mayor taga agree kayo na big time drug lord si banat ni din ni paratang video kay pati si kitty na sa sa put ina ba buwelta pa ni source pulong thinking
1330,real,na si tugon ni host sa paratang na umano sapat na sa action sa video na ni sinabi broadcaster na matapos mapanood iba pang video ni ay nangingibabaw umano awa sa entertainer sa tingin ay na umano ni na sa medical professional sa video si sa sinabi ni na mamamahayag kung magiging negative medical test response post ayaw ko na umiyak ayaw ko na magalit magsalita defend kung gusto talaga lumaban patas sa duwag kung matapang ka talaga sagutin mo kung ko doon test ako sinabi mong test result going negative sa mo sue damages ni po video na ni naman po kung kung hidwaan reklamo ni sa programa ni source ruby
1331,real,nasa driver na nang motorsiklo na sakay mag partner na sina mark na si king paliwanag daw lasing krimen sumuko si na na cap araw viral footage kung pagsagi kotse sa motorsiklo sa highway sa pasig city na mabilis kotse nang makalapit sa motorsiklo ay sabay kumabig pakaliwa dahilan pagkahulog sakay nito bali paa ni partner na si ay ay namatay kamakailan lang ay lumapit kapatid ni sa programa ni para humingi tulong para mahuli salarin source
1332,real,taxi driver na pa sa nito sa city babae matapos gamitin toothbrush para tusukin mata na si ayon sa ulat pagdating sa raw bakal na tubo biktima buti na lang alisto biktima agad toothbrush sa bag nito sa mata ni agad biktima umalis din mabilis nahuli matapos magpunta sa ospital para ipagamot na mata mata rin sugat biktima sa pamamalo ni si ay sa robbery holdup murder naman sa taxi driver sa kamay biktima source
1333,fake,ministry catholic conference total deployment ban gobyerno sa batas na proteksiyon sa karapatan overseas worker
1334,fake,sa panayam ni na gusto lumaban sa bahagi taong tuhod na napinsala bago kay dating world light welterweight champion mike na sa puntos
1335,fake,ayon kay benedict nasa cash natangay kay romero kagawad maria ni na makatakas
1336,fake,sa shooting pala mahigit aktor yes mahigit na pa rin makuha acting na direktor nga raw record na usapan lang sa totoo lang tanga sana na lang tinanggap project kasi mahirap talaga ambisyoso akala siguro role mas gusto yata katoto naman entertainment editor eh feeling challenge sa kasi magagaling kasama eh sa career kuwento naman talent manager kung ako manager ko ko alaga ko sa katwiran producer akala kasi may pagbabago since na saka malay ba naman direktor na pala marunong umarte tanong ba kasi sa sa project na
1337,real,patok sa homemade pepper spray ni marry na mas pa sa sa mall ayon kay marry na naman daw loob kung madalas na biktima ay kababaihan mas matapang mas raw sa pepper spray na sa komersyo gumamit si marry empty spray bottle sili na husto upang mas lumabas anghang ay sa bote na may tubig para raw kung gaano pepper spray raw subukan sa papel saka amuyin kung gaano epekto nito samantala pagtangkilik sa homemade pepper spray ni marry lalo na kababaihan na nais nakalulungkot daw isipin na tumataas na naman krimen sa bansa na madalas na biktima ay na kababaihan basahin post sa account ni marry first natin spray bottle used bili kayo sa like depende sa inyo kung size gusto pinili ko na ganiyan lang size para dalhin mapapansin agad pag hawak sa bag kasi kamay ko next second bili kayo sili mas mas depende din sa size bottle sa tingin third sili yan lang nasa picture kanina next fourth oh ko eh chopped na sili sa bottle final lagyan water tapos shake shake shake tapos na wash procedure para kung effective try sa katabi kuha kayo plastic paper tapos dun kung gaano aroma
1338,real,sa talumpati sa san monte city nagbabala si na executive order para tuluyan ipagbawal paggamit paputok na bumaba husto nasugatan taon para sa pangulo sa rason maglabas kautusan ay para bata ayon pa sa pangulo daw na espiritu paputok issue executive order early para warning na doon sa banning firecracker altogether ban wala na ako na noon dead tapos bata lang kamay president would allow pangulo taon palasyo sa kongreso na magpasa batas para sa firecracker ban ayon sa department health tao nasugatan sa paggamit paputok datos nasugatan taon ay mas mababa sa nasugatan ay si para limitahan paggamit paputok sa bansa ayon sa kautusan pangulo sa dahilan kung bumaba lubos nasugatan sa paputok basahin ilang reaksyon sa hakbang na ipatupad ni sa pagbabawal sa paputok source
1339,fake,ni pascual nang anak na si pascual full time na sa kasi first time sa schooling eh ko sa bumagsak ka wala tayong go back regular school deal
1340,real,sa social media umano panggagaya kinatawan na si sa na miss intercontinental pageant sa ni miss universe gray na lava walk sa twitter na sa paglalakad ni miss na parang lava walk ni bukod kay miss din pagkopya umano sa volcano gown ni miss naman na labis hinahangaan inspirasyon si miss universe gray naman reaksyon everyone like gray hair stance influence do gray walk never perfect without walking think even hand gesture miss copied gray indeed queen yet ca copy original one lava walk gray kayo na may originality hala gawa kayo pageant ba naman hayaan na lang toxic patunay na aspiring beauty pageant sa kundi sa mundo kay naman sa na pageant edition miss intercontinental ay sa mall arena sa metro manila ni miss intercontinental salas na si host sa pageant na pinili japan na venue pageant abala japan sa paghahanda para sa summer twitter post
1341,fake,umano ni matapos ihayag dating pangulo na na na president bansa ay sa ayon sa ulat ni matapos meeting kasama si kamakailan sa na sagutin tanong mamamahayag kung si sa tumugon si supporting looking pahayag na dating pangulo nang talakayan sinabi ni na nais lider sa bansa henerasyon need younger young come come aniya sinabi ni na na kandidato sa pagkapangulo sa ay sa bansa ay sa henerasyon look prime minister united kingdom leader opposition cabinet tony blair age within prime minister age old enter age retire still able do na ni sa kalagitnaan press conference din ni cameraman photographer na sabayan sa pa ni manny sa survey pulse sa sa pumuwesto si sa top five kandidato
1342,fake,taon ay pagsisimula na may paghahangad para sa taon taon sa kasiyahan street dancing party sa bisperas taon ingay kuwitis paputok upang palayasin luma salubungin taon sa auld lang syne taon may paputok kaserola sasakyan barya na espiritu sa pagpasok kamalasan sa taon may piging sa media para sa buhay prutas para sa kalusugan kapalaran para sa na buwan na simbolo new year day ay sanggol na lalaki na baby boy new year na may sash kung nakasulat taon sa pagtatapos taon ay nang matanda na father time old year na may sash kung nakasulat taon na tungkulin sa na sanggol taon
